Date,Equal Weight,Minimum Variance,Maximum Sharpe,S&P 500 Benchmark
2018-03-01,-0.014858593261093735,-0.006994646248346559,-0.025385811507110615,-0.013324399541987275
2018-03-02,0.0028145997774409073,0.00674140723429933,0.003458866706743559,0.005071602744632031
2018-03-05,0.010304098986798727,0.008544764094394156,0.010595523128640118,0.011032026532745043
2018-03-06,0.002535387820786794,-0.0036658828052797622,0.0072423133000959665,0.002638858606169414
2018-03-07,-0.006641977415159174,-0.004218408337401048,-0.003971691814098365,-0.00048387472056610203
2018-03-08,0.007061549977356263,0.013230907015485668,0.00576030749374426,0.004463078207817217
2018-03-09,0.017098765807896935,0.011139189670296167,0.020000402298597054,0.01737883151892694
2018-03-12,-0.0021708863028892305,-0.006582358783666475,-0.0037904393882599733,-0.001273985129042532
2018-03-13,-0.00643413355497926,0.0019070216831006273,-0.0025700429748635647,-0.006363576551088879
2018-03-14,-0.0079884855358209,-0.010539899725083597,-0.005267859772840359,-0.005724521948562322
2018-03-15,0.0036699632026242833,0.0013880496453467991,0.004979761745613419,-0.000781930531963182
2018-03-16,0.0037536434761930586,0.001837317081606061,0.005642740421153109,0.001703447167811456
2018-03-19,-0.016419862459246416,-0.012494746564352713,-0.024676922660270335,-0.014204195388793028
2018-03-20,0.005587104776677088,0.001355176974442355,0.01595616927799059,0.0014818054520648882
2018-03-21,-0.0028226037329532,-0.004124089276941826,-0.00015415083516632288,-0.0018439898833508828
2018-03-22,-0.02477420824503869,-0.016097654256061952,-0.027995444600709733,-0.025162888405856454
2018-03-23,-0.019615652704343622,-0.013188574779256413,-0.02437147358221843,-0.02096688071186603
2018-03-26,0.03126647301737471,0.015114840099601273,0.03291544749274922,0.02715725576151251
2018-03-27,-0.01756594663131672,0.002080172033409485,-0.02912941212192634,-0.017276308813847896
2018-03-28,-0.0030662836505325865,0.004909353945096905,-0.00652608843644191,-0.00291665716625622
2018-03-29,0.01668838088228757,0.007515629405054388,0.023616573291474784,0.013769718690019195
2018-04-02,-0.024297301483966506,-0.022883918099713248,-0.03321644873165105,-0.022337423560165104
2018-04-03,0.01553281465575449,0.018869395795265052,0.01629993098192567,0.012614865848792123
2018-04-04,0.013086168379953966,0.014840099993869942,0.012190968158867322,0.01156648273982852
2018-04-05,0.004708294700088446,0.003451305129679007,-0.0011027750769018907,0.0068628636575538415
2018-04-06,-0.021742441942967566,-0.014362254518624077,-0.02738346538836951,-0.021920248779842444
2018-04-09,0.0028115350090111677,0.0002689947938441947,0.004465626170294253,0.0033365488963206236
2018-04-10,0.02015692037941601,0.006776275937680859,0.030247724627881722,0.0167269537832615
2018-04-11,-0.005355756532252264,-0.0017903003725035114,-0.008462531181016407,-0.005525364482924067
2018-04-12,0.011434539932071386,0.001036135127154594,0.021704232389698618,0.008250750063987677
2018-04-13,-0.0017036837527703572,0.005664184129803015,-0.007916309917796032,-0.0028866254882486952
2018-04-16,0.00638380241072819,0.005977307098827624,0.006383031046963163,0.008109038386684864
2018-04-17,0.0060771811507505545,-0.00072295392480839,0.012249714310159294,0.010661504701720004
2018-04-18,0.0012651251677211818,-0.004303304936881041,0.00087157569663485,0.0008313658006817715
2018-04-19,-0.009381428203520139,-0.011913415456626691,-0.010041765495418922,-0.005726124690152989
2018-04-20,-0.010784795237116418,-0.011087115850771524,-0.005570361898117464,-0.00853653230061302
2018-04-23,-0.0013470759708656076,0.0002782622785071682,-0.004793747636183592,5.623169212687351e-05
2018-04-24,-0.017178080197297517,-0.012031160659473772,-0.018483209058309122,-0.01338056164164636
2018-04-25,-0.0015488364427204027,-0.002098343876716006,-0.006439963301534525,0.001837059563023713
2018-04-26,0.016052212100948805,0.01276028212729161,0.024364596892538,0.010434204774367295
2018-04-27,-0.002534282483322991,0.0019941864438572966,0.0039160658970750625,0.0011136248915897262
2018-04-30,-0.005242333972127244,-0.005960917444864282,-0.011061952561777517,-0.008187490964434607
2018-05-01,0.0014832335988459345,-0.006409344994621875,0.005893572568153217,0.0025490454770622506
2018-05-02,-0.00285010415267748,-0.009644555680996062,-0.007855110678734805,-0.007205863568357729
2018-05-03,0.0010517988950380142,-0.0025704813354925546,0.007266512233359376,-0.0022536742393085563
2018-05-04,0.015637380310339833,0.01216295563646166,0.016185832498309752,0.012811178963797909
2018-05-07,0.007759526631527571,-0.003856986841276944,0.016696966131556364,0.0034579455015175675
2018-05-08,0.0012310822517475398,-0.004614722381110094,0.002489771668946359,-0.0002656413228280252
2018-05-09,0.013033647419288483,0.007407282038954621,0.015273460381444054,0.009682220255068819
2018-05-10,0.011992582822162225,0.011561250362834414,0.011787596334388953,0.009370643723504823
2018-05-11,0.001320607282540587,0.0061871585393087096,-0.002519883393670958,0.0017075955546570487
2018-05-14,0.0005308344320458792,-0.0023721303675908073,0.0012419480540998152,0.0008834895573073265
2018-05-15,-0.011587528633753575,-0.0074707179264223,-0.018914021850637334,-0.006842140279927467
2018-05-16,0.002435199744935868,0.0006913185421231505,0.0016400394232311045,0.004060561678767671
2018-05-17,-0.0008873724327488896,0.0029198625001649,-0.0028999032656758903,-0.0008558723207806596
2018-05-18,-0.0014358288768910102,-0.0009090817421948712,2.6940880976039247e-05,-0.00263219493841671
2018-05-21,0.0077106663937436815,0.005263807846516957,0.005076340387264328,0.007386752997235124
2018-05-22,-0.005317051164079068,-0.00531973792756678,-0.006162874842037851,-0.0031357617896576873
2018-05-23,0.005928633927682447,0.003216026531041747,0.01006150910038151,0.0032484098921563564
2018-05-24,-0.005295830971858717,-0.005485069555426984,-0.0028270138369883946,-0.002023213496498033
2018-05-25,-0.0018480195288911316,0.0009978304336502567,4.2904115056139076e-05,-0.0023572204364039617
2018-05-29,-0.009450738470783693,-0.004568901879037925,-0.011166090387682,-0.011564187290653005
2018-05-30,0.015125755764598736,0.013578925657842555,0.014980816252153369,0.012695791223314323
2018-05-31,-0.008605499567697617,-0.009835900798485777,-0.007146065283256179,-0.006879559974886984
2018-06-01,0.011476055060094371,0.00674606305243694,0.015850646915198472,0.010849230370481022
2018-06-04,0.007407460933169574,0.008220716133308095,0.012843233712249132,0.004479598435997323
2018-06-05,-0.00045936042508366577,-0.0038003510394058722,0.0010359060449824011,0.0007025929724704394
2018-06-06,0.0102687037445093,0.008695085173352598,0.008387264481455168,0.008567392465728796
2018-06-07,0.0021926127223026227,0.007427461058342245,-0.0036424108974852164,-0.0007141884679080501
2018-06-08,0.004867325018137625,0.010777470375443049,0.0025539532098395592,0.0031259043893263616
2018-06-11,-0.001273020267068936,-0.00010525320998005837,-0.003476571485085078,0.001068707668436586
2018-06-12,0.0019231433546987866,0.001459612954568416,0.004012661813119453,0.0017433852107295866
2018-06-13,-0.006351186842934476,-0.00547380839542068,-0.004046727075273799,-0.004026127868587581
2018-06-14,-0.0015825952884260806,-0.003464124853165503,0.0027884428223219544,0.002471549778432225
2018-06-15,-0.0029096355182525744,0.0073116285292937665,-0.0065619475021730335,-0.001017102715529128
2018-06-18,-0.004082856507597144,-0.010944441128139559,-0.0008310368838244943,-0.0021261277624751163
2018-06-19,-0.006767425193853072,0.002477274838675218,-0.009984092511391788,-0.004023402292699374
2018-06-20,-8.396353642210482e-05,-0.004987670813792722,0.003837479620096934,0.0017121542893689945
2018-06-21,-0.0062252749558060275,-0.0008949097384335793,-0.01063290457911987,-0.006345510515579966
2018-06-22,-0.001267951950602275,0.006603112530966988,-0.010079673603447381,0.0018619345065358228
2018-06-25,-0.013034336207708106,0.00018232581762174223,-0.023333004888014847,-0.013724668973416176
2018-06-26,0.003066428775340569,-0.00044325583453213034,0.0039900065853331525,0.0022045770199778936
2018-06-27,-0.0074806867471267635,-0.004182387651766746,-0.01522573727969049,-0.008604355128821406
2018-06-28,0.00884608074712323,0.00532477152431961,0.012498625207537358,0.00617868985946779
2018-06-29,-0.0015952682739183047,0.0018801944955219702,-0.0068243885011122305,0.0007584033300001014
2018-07-02,0.004404280353830404,-0.0010413374473122415,0.010944892773744865,0.003067957412152822
2018-07-03,-0.006570127606595111,0.0025612413703083345,-0.011334358281674325,-0.00494735062681062
2018-07-05,0.011702131091320544,0.01377156600067975,0.013249970422435304,0.008620803683929923
2018-07-06,0.00545963762500995,0.0023834322978740254,0.009388320281726247,0.008481281595267509
2018-07-09,0.009435054203436521,-0.0028948821932159893,0.0075700063897253846,0.008822985887663393
2018-07-10,0.007886118951395129,0.013421227845546557,0.00943952493618104,0.003473267180873929
2018-07-11,-0.01082303273247397,-0.007096156084685048,-0.010108112237988319,-0.007094202866256172
2018-07-12,0.008939815146194163,0.0029368110101715183,0.012463822942491458,0.008749042674663476
2018-07-13,0.0014625491451844444,-0.0008268886181326707,0.0006249021247038205,0.0010792374947172778
2018-07-16,-0.0007095673617372841,-0.002481993060685374,-0.003673263241121471,-0.001028135726814483
2018-07-17,0.010277891408765394,0.014841196932378212,0.016223574399134823,0.00397369863071062
2018-07-18,-0.0014855879511907256,-0.004614593494676834,-0.004887504867336855,0.0021605126279586884
2018-07-19,-0.0030984889263892643,-0.0031282445393929588,-0.00018763180031965235,-0.003952993120479142
2018-07-20,-8.10765775979714e-05,0.00011288889840772864,0.001968042822385119,-0.0009484477101494582
2018-07-23,0.002130367879786133,-0.0012396459730947334,0.0015711283540935522,0.0018380494891383492
2018-07-24,0.007419661213278904,0.010160636457274152,0.0008468005469567713,0.004780911145920941
2018-07-25,0.009957593968907632,0.005797103734176365,0.010016633851033768,0.009101605057599604
2018-07-26,0.003360426069199396,0.0052069026527996045,0.0004866952629722041,-0.0030322960242857855
2018-07-27,-0.005891676120222101,-0.0004806206564590827,-0.009880759963830572,-0.00656220869212365
2018-07-30,-0.007309840717403715,-0.00010957348254542479,-0.014203857593526372,-0.005754170294581917
2018-07-31,0.004364406111597441,0.005175158485833831,0.004392785433453685,0.004884728797982518
2018-08-01,0.000996576998001197,-0.0005063277990820932,-0.0007990630980665897,-0.0010403515262938923
2018-08-02,0.005111883444421462,0.0005239784656697031,0.005515263521815253,0.004926444803381669
2018-08-03,0.004729572817698324,0.005411874349827862,0.003822018048450972,0.004644183009877123
2018-08-06,0.0024428376556029584,0.0011151569267917277,0.0028644754935382446,0.003538227451535869
2018-08-07,0.004805985910932642,-0.00045368210109162483,0.007208234431142986,0.0028241822564987196
2018-08-08,-0.0019674758823775454,-0.0033645145524577565,0.0032736551103011986,-0.0002623799656497061
2018-08-09,-0.002606938125872516,-0.001062045510201895,-0.001834808040230122,-0.0014416744645237012
2018-08-10,-0.0063086352258850285,-0.0038033868939450167,-0.00723724310911291,-0.007113887913551609
2018-08-13,-0.004829778792236373,-0.004055279721769766,-0.0042314799233316444,-0.004005992185342366
2018-08-14,0.0028018515853111547,-0.0021486784224436844,0.006979761940269176,0.006389254777276809
2018-08-15,-0.0039380942429604665,0.00522032810088614,-0.004195106751223553,-0.007602164835758152
2018-08-16,0.01062996790154731,0.010966489397884017,0.0028130428201534694,0.007919408484583057
2018-08-17,0.0020441702166815296,0.007478115869880488,-0.012074066669679546,0.0033231157222237684
2018-08-20,0.0029136782249665765,0.006466676608845117,0.007451861901783591,0.0024280177746833775
2018-08-21,0.0020351957361683937,-0.00399203196931425,0.0069607229796320195,0.0020685364303643095
2018-08-22,0.003235436260691571,-0.004384101748116499,0.01076397995319336,-0.0003981517707819515
2018-08-23,-0.000853280424179792,-0.0008744843640217814,0.006867241693212034,-0.0016912621251551352
2018-08-24,0.005967716923017597,0.002656379727884082,0.010329793589860777,0.006198839704363079
2018-08-27,0.009272250378979673,0.0018370831567970723,0.00842944497443066,0.007670409427647185
2018-08-28,-0.0009090610490349871,-0.002757599600733312,-0.0010826491496525015,0.00026927832649970007
2018-08-29,0.00563346825495853,0.0024253959608097966,0.009657378355924503,0.005701434129840033
2018-08-30,-0.004353659902163709,-0.00380876979749519,-0.005476715164264376,-0.004430329054144866
2018-08-31,0.0005933147579410212,-0.0029734702190358574,0.005475911266794475,0.00013447750859452157
2018-09-04,0.0026039590950302617,0.0017159614422605153,0.007856864350459467,-0.0016543221469484948
2018-09-05,0.00039577952435448926,0.009585096776188406,-0.010755019320246096,-0.002803126684318036
2018-09-06,-0.002628676373347838,0.0021455655867347297,-0.0017245168130362277,-0.0036523050860121087
2018-09-07,-0.0004011945301073405,-0.0006258352413940586,-0.001369261844865443,-0.002213344827027508
2018-09-10,0.004031092137547043,0.005111925814685301,0.01257903002927244,0.0018978268127400888
2018-09-11,0.007464156786561392,0.0050844242919273665,0.007038301200244208,0.003739841510076891
2018-09-12,-0.00021673328536437887,0.0043847427619308505,-0.005423551594325021,0.00035667194221011833
2018-09-13,0.004500827224707327,0.0008881982095769502,0.0029551327414684145,0.005282254329749936
2018-09-14,0.0014931156552416393,0.0004318395469424786,0.005790630391591313,0.00027548183892078804
2018-09-17,-0.001351090290206536,0.003261154437945583,-0.005159726096948491,-0.005569722252617426
2018-09-18,0.003206915859322301,-0.00040026490552837245,0.003289453275498169,0.005369014643958003
2018-09-19,0.005976903134990131,0.001233648037464152,-0.0002479144053952572,0.0012532727238796504
2018-09-20,0.007430663384647407,0.010818706736352811,-0.0009627275611173428,0.007840591898404803
2018-09-21,0.00014063718178402014,0.0028040121717336553,0.0006553597535330417,-0.00036853301202766087
2018-09-24,-0.004810343656706117,-0.012028160907399336,-0.005414636667198839,-0.0035156877607932513
2018-09-25,-0.0026464080540904325,-0.008759830830619241,0.0002644321745829923,-0.0013050961134796202
2018-09-26,-0.004145530650439167,-0.00026955477559422554,-0.002812142611548447,-0.003289278113945082
2018-09-27,0.0012931848306570461,0.0007642637239948847,0.000486422767405919,0.0027632870875580196
2018-09-28,0.0040328521944585135,0.0018701440834459463,0.015827580448327022,-6.870120538793323e-06
2018-10-01,0.0080342501199139,0.0053067688559827846,0.012997216381139796,0.003641105118425747
2018-10-02,0.0029583083656278043,0.004301150263181901,-0.006649934712243256,-0.0003966902079042267
2018-10-03,-0.00038016829627292016,-0.010296551023150273,-0.0021340021462272,0.0007115197468861023
2018-10-04,-0.01065894324464478,-0.006746848749739044,-0.01976465672482618,-0.008169482334351885
2018-10-05,-0.009698693101836098,-0.002773736183993882,-0.017311844000487672,-0.005527978766503461
2018-10-08,0.0015277770556079819,0.006988338563415877,-0.00477289215414093,-0.00039511662920677093
2018-10-09,-0.002131678701323669,-0.0015546972283624007,-0.0036001872401619423,-0.0014179036575431292
2018-10-10,-0.030904362451667448,-0.016027404165614288,-0.04289558828053209,-0.0328642290012785
2018-10-11,-0.02408197823507704,-0.025378111565265524,-0.02556797494513577,-0.02057300761734404
2018-10-12,0.013091448406952444,0.004953353897135862,0.02430552397963284,0.014206197825152422
2018-10-15,-0.008659201948510964,0.0010254532196803136,-0.018214887661252312,-0.005904978964482943
2018-10-16,0.019363182109940483,0.013822421217528363,0.02711387084306257,0.02149560016316343
2018-10-17,-0.0023440946029353094,0.0033634534989270075,-0.005999466254464664,-0.00025266233815879335
2018-10-18,-0.015044062425393167,-0.008626086172259304,-0.017668370099728735,-0.014391922356395415
2018-10-19,0.004370395351611146,0.022324549149654326,-0.017527693165396235,-0.00036116989772350117
2018-10-22,-0.004482599600397841,-0.005872968188231792,-0.00032658564244484803,-0.004299527548581317
2018-10-23,-0.013512381153688125,0.0030326563732496915,-0.027290770288522684,-0.005511829997012829
2018-10-24,-0.027282025820359736,-0.0011876483053288736,-0.05182205599061711,-0.030864433977743855
2018-10-25,0.01852816993786649,0.0032604431283921047,0.030019932382352243,0.018625040052811848
2018-10-26,-0.017747770333657854,-0.015510305789063475,-0.023466102896881166,-0.017327264039978307
2018-10-29,-0.008745641997531162,0.004015646119408303,-0.02445160390634299,-0.0065595995737004476
2018-10-30,0.024486557373116842,0.01905581031324914,0.040575597963378805,0.015666780052058682
2018-10-31,0.015244906505761957,0.002722366928409042,0.021519767810621194,0.010851331974038647
2018-11-01,0.012077321868263758,0.00785913345587955,0.01878074057913174,0.010557843693063784
2018-11-02,-0.005561614491845667,-0.002292356977077449,-0.00713104638575839,-0.0063166863793988615
2018-11-05,0.0030586225246219015,0.008419823114453833,0.00018507283978362165,0.005600317169601965
2018-11-06,0.00551145604508958,0.004975024770470972,0.004427595348980708,0.006259295774170726
2018-11-07,0.020393733733598353,0.011443430503596183,0.025175080240093895,0.021208856064105275
2018-11-08,-0.006926605568303135,-0.0005312967040941209,-0.014887295436409678,-0.0025089163835961825
2018-11-09,-0.007621371590204529,0.0013984144341861262,-0.011187919252512148,-0.00919901370610332
2018-11-12,-0.02287613376395369,-0.007807990365663926,-0.035509229310668584,-0.01970148934024063
2018-11-13,0.003209450587469565,-0.002828083063129427,0.014539892080988064,-0.0014819196931705747
2018-11-14,-0.008807083636128577,-0.003851067520537702,-0.00828982400385125,-0.007567410690302756
2018-11-15,0.013430263632331295,0.002574145250023599,0.01751753897458669,0.010593753366266334
2018-11-16,-0.013684127929395972,0.006092068809133538,-0.051338511378163025,0.0022233054237545957
2018-11-19,-0.021953791408454562,-0.0019221680627136408,-0.047472001527795606,-0.01664310858849427
2018-11-20,-0.019459474975338044,-0.020949770564328722,-0.007276512168083012,-0.01815124083246611
2018-11-21,-0.005302786785183478,-0.01046299691142975,-0.011643469258426015,0.0030432907461763747
2018-11-23,-0.006577600960555764,-0.0026749657158099565,-0.003023484405791822,-0.006554842390161242
2018-11-26,0.017385124140298427,0.00408051368624252,0.026178710021067,0.0155323683669224
2018-11-27,0.00638991976274721,0.009647114591989867,0.006731829490622165,0.003261692144003847
2018-11-28,0.02585780442577212,0.01564699057754395,0.03654278253848751,0.022973979644221654
2018-11-29,-0.005922490531925839,-0.004457960244842618,-0.009008969588270615,-0.0021831080910337253
2018-11-30,0.017805561560355156,0.017165413494530393,0.023510066011316597,0.008170747552017188
2018-12-03,0.011796357467414021,-0.0016029835000556678,0.01959786456136407,0.010941426132194287
2018-12-04,-0.03268478463514688,-0.011643198064687454,-0.04552088902135783,-0.03236490314939877
2018-12-06,-0.0035447440824726392,-0.0028615973688009694,0.001325048006368207,-0.0015222281477752508
2018-12-07,-0.02472644806311534,-0.010966873953007009,-0.036934973565377525,-0.023320118765389863
2018-12-10,0.0029452165605624693,-2.5829466111424037e-06,0.011622153978275544,0.0017621539947350051
2018-12-11,-0.0002628218842052221,0.005219016241525626,-0.004243227761595731,-0.00035634616892232795
2018-12-12,0.00377706040288649,2.1532069101816168e-05,0.007266338904932453,0.005419503676349802
2018-12-13,0.006643089504770561,0.009464067324045677,0.002838821810875675,-0.00019993032368359476
2018-12-14,-0.020965653328891994,-0.02494793427197129,-0.034264505693837564,-0.019086709555430348
2018-12-17,-0.022441226662790945,-0.025461493315056188,-0.022821010751732696,-0.020773480559224233
2018-12-18,0.00319944160135044,0.0010474912950076492,0.012467535538858243,8.640058610476231e-05
2018-12-19,-0.018921042459769898,-0.014331230490191771,-0.028580542706242208,-0.01539571453679811
2018-12-20,-0.014740004724553259,-0.01050339436065171,-0.013661802274313328,-0.01577210632742365
2018-12-21,-0.01786854549407051,-0.007062806889930976,-0.02369489405041539,-0.020588228309714296
2018-12-24,-0.030178337118921816,-0.03355341906201254,-0.028559992796819464,-0.027112254452099527
2018-12-26,0.049031986457214495,0.037233492622171425,0.05292678379861792,0.04959374278953943
2018-12-27,0.006774889436622811,0.010600141083936709,0.0011811593234188292,0.008562680784222065
2018-12-28,-0.002784710048992734,-0.005218123757361316,0.0028615212788448375,-0.0012415825080966947
2018-12-31,0.0075052178446947905,0.007274948356587792,0.008038910266192254,0.00849248413140935
2019-01-02,0.002849144300705875,-0.003015749673113512,0.0026056027859848166,0.0012684969251244294
2019-01-03,-0.03160344954898109,-0.018578017719445457,-0.04176650368072834,-0.02475673039503723
2019-01-04,0.03684940578750069,0.02435741999279935,0.0444421588810428,0.03433571464262353
2019-01-07,0.0054759764411019375,-0.00335697643554901,0.010799026833245297,0.007010434848680358
2019-01-08,0.0061820024725730335,0.010379816626837365,0.0007052157920988773,0.009695285023358924
2019-01-09,0.0025305882471253873,-0.00821671353471896,0.0023838046728053494,0.004098045450532162
2019-01-10,0.004627585260180623,0.003971748198407369,0.007990715883777555,0.004518418782931244
2019-01-11,0.0005997991189061855,0.0021115430867176023,0.004453119289200239,-0.00014629784190933748
2019-01-14,-0.0030174567818751384,-0.0052408653882219935,-0.000419548861620251,-0.005257525167898014
2019-01-15,0.005882553377460652,0.006180868070046071,0.0059623181604645074,0.010721688622945758
2019-01-16,-0.0003657806888976104,-0.006108310431590813,-0.0017479650467399418,0.0022219854881162515
2019-01-17,0.0063904917964489275,0.0023679283131715296,0.010449839407989946,0.0075914003822110665
2019-01-18,0.016509640108972115,0.01273050372327568,0.019014666421791174,0.01318305304897005
2019-01-22,-0.01926811910544569,-0.0090827962827409,-0.02567302834073223,-0.014157306164566674
2019-01-23,0.006231260228631409,0.012508370705909058,0.01151842565606232,0.0022029127742235755
2019-01-24,0.002426457320100406,-0.007170898255737486,0.010672143948492264,0.0013757255543636049
2019-01-25,0.011168552056536907,0.0022479842373915775,0.009933966331507614,0.008488694060713842
2019-01-28,-0.026252643019113377,-0.00164773434507579,-0.04792725232048759,-0.007846827493937836
2019-01-29,-0.00385265756152704,0.0034015362049845716,-0.009139160668736995,-0.0014562465775435074
2019-01-30,0.023134475940864575,0.012733844213304053,0.023175521144752072,0.01554926091974429
2019-01-31,0.01082040617121357,0.010116875226440121,0.016300342766808053,0.008597395948725328
2019-02-01,0.0049500830927581285,0.012053860369275868,0.00045096954174717166,0.0008986100931438479
2019-02-04,0.009517101435262677,0.003737498563916338,0.011732624935358468,0.006776236617404008
2019-02-05,0.004467312931866007,0.000522878381049328,0.002734423106703744,0.00470842037697472
2019-02-06,-0.0009453163016704069,-0.00023815206163301002,0.002430866434813171,-0.0022244379802809355
2019-02-07,-0.0112255011559542,-0.004741032444319742,-0.015705206039717867,-0.009357140143940179
2019-02-08,0.001301755394371618,0.002147710848593609,0.0017748784640313354,0.0006762010869560964
2019-02-11,-0.0025728700097527924,0.00010913137722765884,-0.002611141620877656,0.0007091030986317026
2019-02-12,0.01616915183202248,0.010061739519392984,0.020497483718486777,0.0128902247439735
2019-02-13,0.004585420819128894,0.0040714866268316986,0.003882024631065875,0.003023994668760688
2019-02-14,-0.009153547674304907,-0.027643035958511225,-0.0016319289549851785,-0.002651641555101225
2019-02-15,0.013761276847157167,0.006701413520852412,0.01594786990676052,0.01087875260858695
2019-02-19,-7.697825744628073e-05,0.0002490427394564142,0.0004066816933522937,0.0014987433214488366
2019-02-20,0.005661383796480313,0.0019412811263319046,0.007137028980754893,0.0017771107537685182
2019-02-21,-0.0008483850730089947,0.0034550185283807305,-0.0024939967373480755,-0.003526436790880272
2019-02-22,0.005294025197487984,0.0001969251766092163,0.008175914144357225,0.006411102394986878
2019-02-25,0.0017778764528926126,-0.003265897423103771,0.003471078695350614,0.0012318625699112573
2019-02-26,-0.0044852041118987,-0.0022778687000236907,-0.0057385025991753625,-0.0007904570968998437
2019-02-27,-0.0018665511991448726,-0.0017575435174564914,-0.0030926301444768683,-0.0005440493877303387
2019-02-28,-0.002772181921039241,0.002249166078396833,-0.005080808573566552,-0.0028255083152146643
2019-03-01,0.005550647659333463,0.004213257185194663,0.005468913316545584,0.00689532059343434
2019-03-04,0.0016629135834593247,0.002670914076959993,0.0019489525505957006,-0.003880558492514008
2019-03-05,-0.0015216458542171352,0.00031465306930129953,-0.001867449522419365,-0.001131532823106185
2019-03-06,-0.006595557739557956,-0.0024349131186693026,-0.009744319585534685,-0.006524098653592381
2019-03-07,-0.0077492150317469135,-0.0036843386113954964,-0.010851380069792355,-0.00812571755868352
2019-03-08,-0.003161883762229911,-0.00568434788825088,4.010225222170784e-05,-0.0021316888487414865
2019-03-11,0.02135621065365796,0.016121658024002207,0.02611985490768022,0.014666041867757107
2019-03-12,0.003678494172637692,0.0024626364248793195,0.0033327331161714453,0.0029533182046204143
2019-03-13,0.007806623680456428,0.0043186236020994655,0.013975655352322341,0.006949583813841809
2019-03-14,-0.0007679060607660549,-0.0014238369960816101,-0.0036647448615187888,-0.0008680223820187738
2019-03-15,0.0053123309232337105,0.00023854062309292936,0.009612678506803462,0.00498490290027398
2019-03-18,0.0044609102836425715,0.0010698920714572978,0.0011186806275397577,0.0037059469012648005
2019-03-19,0.0047185735278825304,0.002980123846172897,0.010892560427053099,-0.0001305615560248663
